시도명,시군구명,지역구분,업종명,이용자 구분,연령대,성별,연월,이용자수,이용횟수,이용금액,연도
제주도,제주시,도심,쇼핑,내국인관광객,30대,여,2017-03,17167,32651,1173628795,2017
제주도,제주시,도심,쇼핑,내국인관광객,30대,남,2017-03,24027,48970,1355049425,2017
제주도,제주시,도심,쇼핑,내국인관광객,20대,여,2017-03,15609,30369,790333258,2017
제주도,제주시,도심,쇼핑,내국인관광객,20대,남,2017-03,13156,32080,547111291,2017
제주도,제주시,도심,쇼핑,내국인관광객,20대미만,여,2017-03,402,858,16737710,2017
제주도,제주시,도심,쇼핑,내국인관광객,20대미만,남,2017-03,304,492,6445510,2017
제주도,제주시,도심,소매,제주도민,60대이상,여,2017-03,5244,8057,790957304,2017
제주도,제주시,도심,소매,제주도민,60대이상,남,2017-03,4658,6889,731359846,2017
제주도,제주시,도심,소매,제주도민,50대,여,2017-03,9167,14312,1412283713,2017
제주도,제주시,도심,소매,제주도민,50대,남,2017-03,7523,11322,1025131554,2017
제주도,제주시,도심,소매,제주도민,40대,여,2017-03,11420,19013,1411028243,2017
제주도,제주시,도심,소매,제주도민,40대,남,2017-03,8848,13728,1131448580,2017
제주도,제주시,도심,소매,제주도민,30대,여,2017-03,9248,15016,896960526,2017
제주도,제주시,도심,소매,제주도민,30대,남,2017-03,6652,9753,683546067,2017
제주도,제주시,도심,소매,제주도민,20대,여,2017-03,8206,14074,514834160,2017
제주도,제주시,도심,소매,제주도민,20대,남,2017-03,3815,5592,288439525,2017
제주도,제주시,도심,소매,제주도민,20대미만,여,2017-03,469,799,21301230,2017
제주도,제주시,도심,소매,제주도민,20대미만,남,2017-03,183,238,11431680,2017
제주도,제주시,도심,소매,내국인관광객,60대이상,여,2017-03,3046,3671,251886590,2017
제주도,제주시,도심,소매,내국인관광객,60대이상,남,2017-03,3586,4229,321936306,2017
제주도,제주시,도심,소매,내국인관광객,50대,여,2017-03,5143,6296,361324510,2017
제주도,제주시,도심,소매,내국인관광객,50대,남,2017-03,5824,7069,467699467,2017
제주도,제주시,도심,소매,내국인관광객,40대,여,2017-03,4366,5409,279146010,2017
제주도,제주시,도심,소매,내국인관광객,40대,남,2017-03,5760,7044,358230693,2017
제주도,제주시,도심,소매,내국인관광객,30대,여,2017-03,6607,8088,318147300,2017
제주도,제주시,도심,소매,내국인관광객,30대,남,2017-03,6454,7691,355765408,2017
제주도,제주시,도심,소매,내국인관광객,20대,여,2017-03,6211,7742,230844446,2017
제주도,제주시,도심,소매,내국인관광객,20대,남,2017-03,3267,4017,132471400,2017
제주도,제주시,도심,소매,내국인관광객,20대미만,여,2017-03,280,346,5892850,2017
제주도,제주시,도심,소매,내국인관광객,20대미만,남,2017-03,209,254,5232100,2017
제주도,제주시,도심,문화/레져,제주도민,60대이상,여,2017-03,579,788,33184878,2017
제주도,제주시,도심,문화/레져,제주도민,60대이상,남,2017-03,1413,2173,119643260,2017
제주도,제주시,도심,문화/레져,제주도민,50대,여,2017-03,2507,3778,155073952,2017
제주도,제주시,도심,문화/레져,제주도민,50대,남,2017-03,3902,6034,299858205,2017
제주도,제주시,도심,문화/레져,제주도민,40대,여,2017-03,6707,10707,315694107,2017
제주도,제주시,도심,문화/레져,제주도민,40대,남,2017-03,5750,8779,332085513,2017
제주도,제주시,도심,문화/레져,제주도민,30대,여,2017-03,3970,5496,144969755,2017
제주도,제주시,도심,문화/레져,제주도민,30대,남,2017-03,3365,4693,134494159,2017
제주도,제주시,도심,문화/레져,제주도민,20대,여,2017-03,4421,6461,150575836,2017
제주도,제주시,도심,문화/레져,제주도민,20대,남,2017-03,3695,6172,130643800,2017
제주도,제주시,도심,문화/레져,제주도민,20대미만,여,2017-03,555,894,13693600,2017
제주도,제주시,도심,문화/레져,제주도민,20대미만,남,2017-03,517,1029,15825180,2017
제주도,제주시,도심,문화/레져,내국인관광객,60대이상,여,2017-03,176,216,13185619,2017
제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,2017-03,396,512,45088986,2017
제주도,제주시,도심,문화/레져,내국인관광객,50대,여,2017-03,427,544,32508058,2017
제주도,제주시,도심,문화/레져,내국인관광객,50대,남,2017-03,948,1209,96023263,2017
제주도,제주시,도심,문화/레져,내국인관광객,40대,여,2017-03,610,811,27557687,2017
제주도,제주시,도심,문화/레져,내국인관광객,40대,남,2017-03,1118,1502,77696743,2017
제주도,제주시,도심,문화/레져,내국인관광객,30대,여,2017-03,784,987,26582320,2017
제주도,제주시,도심,문화/레져,내국인관광객,30대,남,2017-03,1135,1438,42445250,2017
제주도,제주시,도심,문화/레져,내국인관광객,20대,여,2017-03,1111,1474,27701590,2017
제주도,제주시,도심,문화/레져,내국인관광객,20대,남,2017-03,1100,1711,30825200,2017
제주도,제주시,도심,문화/레져,내국인관광객,20대미만,여,2017-03,54,72,1065300,2017
제주도,제주시,도심,문화/레져,내국인관광객,20대미만,남,2017-03,44,56,563100,2017
제주도,제주시,도심,교통,제주도민,60대이상,여,2017-03,2794,4051,243601980,2017
제주도,제주시,도심,교통,제주도민,60대이상,남,2017-03,6529,10441,704564217,2017
제주도,제주시,도심,교통,제주도민,50대,여,2017-03,6359,9598,552196072,2017
제주도,제주시,도심,교통,제주도민,50대,남,2017-03,10020,16276,1017973142,2017
제주도,제주시,도심,교통,제주도민,40대,여,2017-03,7741,11544,565830377,2017
제주도,제주시,도심,교통,제주도민,40대,남,2017-03,11379,17893,1023706678,2017
제주도,제주시,도심,교통,제주도민,30대,여,2017-03,5599,7886,367394001,2017
제주도,제주시,도심,교통,제주도민,30대,남,2017-03,8270,12221,572265741,2017
제주도,제주시,도심,교통,제주도민,20대,여,2017-03,2564,3481,131973487,2017
제주도,제주시,도심,교통,제주도민,20대,남,2017-03,3418,4786,175249215,2017
제주도,제주시,도심,교통,제주도민,20대미만,여,2017-03,16,26,969350,2017
제주도,제주시,도심,교통,제주도민,20대미만,남,2017-03,24,35,1073620,2017
제주도,제주시,도심,교통,내국인관광객,60대이상,여,2017-03,1309,1705,138181424,2017
제주도,제주시,도심,교통,내국인관광객,60대이상,남,2017-03,2854,3719,280250079,2017
제주도,제주시,도심,교통,내국인관광객,50대,여,2017-03,3736,4801,374218262,2017
제주도,제주시,도심,교통,내국인관광객,50대,남,2017-03,6563,8665,643194483,2017
제주도,제주시,도심,교통,내국인관광객,40대,여,2017-03,4589,6061,521397308,2017
제주도,제주시,도심,교통,내국인관광객,40대,남,2017-03,8106,10463,824612920,2017
제주도,제주시,도심,교통,내국인관광객,30대,여,2017-03,8496,10750,924587094,2017
제주도,제주시,도심,교통,내국인관광객,30대,남,2017-03,11271,14062,1049047826,2017
제주도,제주시,도심,교통,내국인관광객,20대,여,2017-03,6793,8378,717936795,2017
제주도,제주시,도심,교통,내국인관광객,20대,남,2017-03,4918,6071,406785302,2017
제주도,제주시,도심,교통,내국인관광객,20대미만,여,2017-03,12,16,1773720,2017
제주도,제주시,도심,교통,내국인관광객,20대미만,남,2017-03,5,6,54900,2017
제주도,서귀포시,읍면,유흥,제주도민,60대이상,여,2017-03,15,21,1263000,2017
제주도,서귀포시,읍면,유흥,제주도민,60대이상,남,2017-03,171,305,36427800,2017
제주도,서귀포시,읍면,유흥,제주도민,50대,여,2017-03,66,119,13239500,2017
제주도,서귀포시,읍면,유흥,제주도민,50대,남,2017-03,375,722,99193142,2017
제주도,서귀포시,읍면,유흥,제주도민,40대,여,2017-03,68,102,9210000,2017
제주도,서귀포시,읍면,유흥,제주도민,40대,남,2017-03,397,729,116468086,2017
제주도,서귀포시,읍면,유흥,제주도민,30대,여,2017-03,43,59,3878000,2017
제주도,서귀포시,읍면,유흥,제주도민,30대,남,2017-03,183,327,43582100,2017
제주도,서귀포시,읍면,유흥,제주도민,20대,여,2017-03,27,37,1862000,2017
제주도,서귀포시,읍면,유흥,제주도민,20대,남,2017-03,75,119,9973011,2017
제주도,서귀포시,읍면,유흥,내국인관광객,60대이상,여,2017-03,33,41,5947010,2017
제주도,서귀포시,읍면,유흥,내국인관광객,60대이상,남,2017-03,61,80,13014500,2017
제주도,서귀포시,읍면,유흥,내국인관광객,50대,여,2017-03,48,61,4891000,2017
제주도,서귀포시,읍면,유흥,내국인관광객,50대,남,2017-03,174,278,40696682,2017
제주도,서귀포시,읍면,유흥,내국인관광객,40대,여,2017-03,38,47,3182000,2017
제주도,서귀포시,읍면,유흥,내국인관광객,40대,남,2017-03,148,267,41393008,2017
제주도,서귀포시,읍면,유흥,내국인관광객,30대,여,2017-03,55,62,3356500,2017
제주도,서귀포시,읍면,유흥,내국인관광객,30대,남,2017-03,103,136,10315000,2017
제주도,서귀포시,읍면,유흥,내국인관광객,20대,여,2017-03,46,56,1838000,2017
제주도,서귀포시,읍면,유흥,내국인관광객,20대,남,2017-03,49,65,3000500,2017
제주도,서귀포시,읍면,식음료,제주도민,60대이상,여,2017-03,743,1272,51431195,2017
제주도,서귀포시,읍면,식음료,제주도민,60대이상,남,2017-03,1992,4218,193946112,2017
제주도,서귀포시,읍면,식음료,제주도민,50대,여,2017-03,1817,3520,130248480,2017
제주도,서귀포시,읍면,식음료,제주도민,50대,남,2017-03,3106,7477,317878078,2017
제주도,서귀포시,읍면,식음료,제주도민,40대,여,2017-03,2520,5738,161111130,2017
제주도,서귀포시,읍면,식음료,제주도민,40대,남,2017-03,3600,8477,295079230,2017
제주도,서귀포시,읍면,식음료,제주도민,30대,여,2017-03,2169,4302,96891785,2017
제주도,서귀포시,읍면,식음료,제주도민,30대,남,2017-03,2745,5875,156342369,2017
제주도,서귀포시,읍면,식음료,제주도민,20대,여,2017-03,1284,2427,44354170,2017
제주도,서귀포시,읍면,식음료,제주도민,20대,남,2017-03,1146,2374,54681804,2017
제주도,서귀포시,읍면,식음료,제주도민,20대미만,여,2017-03,58,122,2035600,2017
제주도,서귀포시,읍면,식음료,제주도민,20대미만,남,2017-03,62,151,2281300,2017
제주도,서귀포시,읍면,식음료,내국인관광객,60대이상,여,2017-03,1538,2147,103226680,2017
제주도,서귀포시,읍면,식음료,내국인관광객,60대이상,남,2017-03,2699,4105,196514208,2017
제주도,서귀포시,읍면,식음료,내국인관광객,50대,여,2017-03,3742,5362,223289760,2017
제주도,서귀포시,읍면,식음료,내국인관광객,50대,남,2017-03,5102,8055,353290277,2017
제주도,서귀포시,읍면,식음료,내국인관광객,40대,여,2017-03,4251,6308,215797345,2017
제주도,서귀포시,읍면,식음료,내국인관광객,40대,남,2017-03,5704,9311,338153271,2017
제주도,서귀포시,읍면,식음료,내국인관광객,30대,여,2017-03,8468,12266,359651938,2017
제주도,서귀포시,읍면,식음료,내국인관광객,30대,남,2017-03,9097,13276,416446710,2017
제주도,서귀포시,읍면,식음료,내국인관광객,20대,여,2017-03,6999,9963,250237330,2017
제주도,서귀포시,읍면,식음료,내국인관광객,20대,남,2017-03,4231,6001,145264319,2017
제주도,서귀포시,읍면,식음료,내국인관광객,20대미만,여,2017-03,289,410,6458170,2017
제주도,서귀포시,읍면,식음료,내국인관광객,20대미만,남,2017-03,172,273,3755600,2017
제주도,서귀포시,읍면,숙박,제주도민,60대이상,여,2017-03,7,7,161500,2017
제주도,서귀포시,읍면,숙박,제주도민,60대이상,남,2017-03,32,45,2185460,2017
제주도,서귀포시,읍면,숙박,제주도민,50대,여,2017-03,30,39,2303950,2017
제주도,서귀포시,읍면,숙박,제주도민,50대,남,2017-03,60,88,3644100,2017
제주도,서귀포시,읍면,숙박,제주도민,40대,여,2017-03,64,80,4871700,2017
제주도,서귀포시,읍면,숙박,제주도민,40대,남,2017-03,88,121,6174560,2017
제주도,서귀포시,읍면,숙박,제주도민,30대,여,2017-03,36,43,1399550,2017
제주도,서귀포시,읍면,숙박,제주도민,30대,남,2017-03,69,104,3866700,2017
제주도,서귀포시,읍면,숙박,제주도민,20대,여,2017-03,34,45,932450,2017
제주도,서귀포시,읍면,숙박,제주도민,20대,남,2017-03,41,51,1252450,2017
제주도,서귀포시,읍면,숙박,내국인관광객,60대이상,여,2017-03,228,305,15744000,2017
제주도,서귀포시,읍면,숙박,내국인관광객,60대이상,남,2017-03,279,355,21689883,2017
제주도,서귀포시,읍면,숙박,내국인관광객,50대,여,2017-03,462,591,24298981,2017
제주도,서귀포시,읍면,숙박,내국인관광객,50대,남,2017-03,598,759,46799020,2017
제주도,서귀포시,읍면,숙박,내국인관광객,40대,여,2017-03,521,667,32345320,2017
제주도,서귀포시,읍면,숙박,내국인관광객,40대,남,2017-03,661,881,57658848,2017
제주도,서귀포시,읍면,숙박,내국인관광객,30대,여,2017-03,1013,1255,53285540,2017
제주도,서귀포시,읍면,숙박,내국인관광객,30대,남,2017-03,1003,1232,61706724,2017
제주도,서귀포시,읍면,숙박,내국인관광객,20대,여,2017-03,893,1039,25587129,2017
제주도,서귀포시,읍면,숙박,내국인관광객,20대,남,2017-03,478,542,13370558,2017
제주도,서귀포시,읍면,숙박,내국인관광객,20대미만,여,2017-03,10,11,127000,2017
제주도,서귀포시,읍면,숙박,내국인관광객,20대미만,남,2017-03,12,17,83800,2017
제주도,서귀포시,읍면,쇼핑,제주도민,60대이상,여,2017-03,732,2606,76988530,2017
제주도,서귀포시,읍면,쇼핑,제주도민,60대이상,남,2017-03,1596,5413,154032096,2017
제주도,서귀포시,읍면,쇼핑,제주도민,50대,여,2017-03,1730,6722,178541080,2017
제주도,서귀포시,읍면,쇼핑,제주도민,50대,남,2017-03,2692,9689,232438880,2017
제주도,서귀포시,읍면,쇼핑,제주도민,40대,여,2017-03,2087,8166,181399090,2017
제주도,서귀포시,읍면,쇼핑,제주도민,40대,남,2017-03,3584,13223,246196544,2017
제주도,서귀포시,읍면,쇼핑,제주도민,30대,여,2017-03,1532,5391,98344550,2017
제주도,서귀포시,읍면,쇼핑,제주도민,30대,남,2017-03,2833,9433,129898556,2017
제주도,서귀포시,읍면,쇼핑,제주도민,20대,여,2017-03,798,2690,31624120,2017
제주도,서귀포시,읍면,쇼핑,제주도민,20대,남,2017-03,1491,5399,48440500,2017
제주도,서귀포시,읍면,쇼핑,제주도민,20대미만,여,2017-03,74,286,2275200,2017
제주도,서귀포시,읍면,쇼핑,제주도민,20대미만,남,2017-03,78,524,2568780,2017
제주도,서귀포시,읍면,쇼핑,내국인관광객,60대이상,여,2017-03,788,1783,36771580,2017
제주도,서귀포시,읍면,쇼핑,내국인관광객,60대이상,남,2017-03,1434,3247,68331810,2017
제주도,서귀포시,읍면,쇼핑,내국인관광객,50대,여,2017-03,1865,3942,71443850,2017
제주도,서귀포시,읍면,쇼핑,내국인관광객,50대,남,2017-03,3113,7538,125744407,2017
제주도,서귀포시,읍면,쇼핑,내국인관광객,40대,여,2017-03,2219,4413,71308450,2017
제주도,서귀포시,읍면,쇼핑,내국인관광객,40대,남,2017-03,4198,9927,153605336,2017
